solverid,instanceid,runtime,status,score,vresult
anders_satsuma-iter-kissat[main],0359596347daa117da50950748bc06d1,5000.06,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],3005623c4df6f5056a41a26d0f173e70,4482.69,unsat-verified,4482.69,unsat
anders_satsuma-iter-kissat[main],53e8a231196dfdf1baebfa2f29646f14,5000.09,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],a957fdb07df865bb4fd24a00ceb49fdb,364.50,unsat-verified,364.50,unsat
anders_satsuma-iter-kissat[main],b76b9699c2deb74dd9b4a99a05179acd,1148.91,unsat-verified,1148.91,unsat
anders_satsuma-iter-kissat[main],e430acf720b63044e5c825a00a76b0eb,0.06,unsat-verified,0.06,unsat
anders_satsuma-iter-kissat[main],c261941bfec8b89d75fee1a66a839169,842.11,unsat-verified,842.11,unsat
anders_satsuma-iter-kissat[main],284dec9d0d0404c8b80d8bd8064e4c68,769.62,unsat-verified,769.62,unsat
anders_satsuma-iter-kissat[main],510df610f94d5d57073a2c3b694dac4c,282.79,sat-verified,282.79,sat
anders_satsuma-iter-kissat[main],67133027ab55906e3b757148ca7011dd,5000.45,solver-timeout,10000.00,sat
anders_satsuma-iter-kissat[main],262a226a47330987f038128579967405,2.96,unsat-verified,2.96,unsat
anders_satsuma-iter-kissat[main],91e0db01b254eb78f6643328045bfeb9,5000.12,solver-timeout,10000.00,sat
anders_satsuma-iter-kissat[main],ddf6fff9ebbbe9ec2a02f70b3316db6d,1289.05,sat-verified,1289.05,sat
anders_satsuma-iter-kissat[main],faf4561dc9f61c71b926d7d0aec7fb4a,5000.04,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],23daec2c71ce3c1e346e6042f3dc42eb,5000.05,solver-timeout,10000.00,unsat
anders_satsuma-iter-kissat[main],1a3bef9e03bab1ed4e9e34506d72a451,0.31,unsat-verified,0.31,unsat
anders_satsuma-iter-kissat[main],c6487f6dfcc1438eccca1876a33d9a9c,5000.09,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],fac2035ba83ac2d0c2d67509d3f82b94,638.14,unsat-verified,638.14,unsat
anders_satsuma-iter-kissat[main],4989239fbeb6eb40fc0b664d9ba92636,153.21,unsat-verified,153.21,unsat
anders_satsuma-iter-kissat[main],b438fa464c20a19fdb7788a3f0016f32,100.21,sat-verified,100.21,sat
anders_satsuma-iter-kissat[main],91860f79f079fede859034c7d76a98a2,75.42,sat-verified,75.42,sat
anders_satsuma-iter-kissat[main],372021735d9e46002b862aa2a038a818,441.71,unsat-verified,441.71,unsat
anders_satsuma-iter-kissat[main],dc7817dfa2817916b266c1cfacd2ee66,160.46,unsat-verified,160.46,unsat
anders_satsuma-iter-kissat[main],3e44926d72e94f5ceccbb69de24033b2,96.75,unsat-verified,96.75,unsat
anders_satsuma-iter-kissat[main],9ef9243ff051b32795890fccd6c3f6b2,2.52,sat-verified,2.52,sat
anders_satsuma-iter-kissat[main],37c88155822f1934a190dd6f4614f0ce,1273.76,unsat-verified,1273.76,unsat
anders_satsuma-iter-kissat[main],b358bf7111086fd6d60b11c2f01465b8,5000.28,solver-timeout,10000.00,sat
anders_satsuma-iter-kissat[main],ac6256657058fe65dc7ddaf773ab83bf,84.99,sat-verified,84.99,sat
anders_satsuma-iter-kissat[main],b3c587501567db72e6e66c6930cf15ed,5000.03,solver-timeout,10000.00,unsat
anders_satsuma-iter-kissat[main],6e297bdb1c3f957f6333c37804805ecb,625.90,unsat-verified,625.90,unsat
anders_satsuma-iter-kissat[main],276c46723eeb15ec37be224fbbd67574,3025.47,sat-verified,3025.47,sat
anders_satsuma-iter-kissat[main],7cbc3ce2052ba7c5b501f75af58ab3c4,0.03,sat-verified,0.03,sat
anders_satsuma-iter-kissat[main],5553fec254b32349e0e48c7ee1e2d6c7,143.34,unsat-verified,143.34,unsat
anders_satsuma-iter-kissat[main],3ed56242f55e3653dbceeb4a70221787,107.55,sat-verified,107.55,sat
anders_satsuma-iter-kissat[main],626c368587dd880086afc7b3fa1e6f27,5000.05,solver-timeout,10000.00,sat
anders_satsuma-iter-kissat[main],1eea3d913d346b900252d77fc0cb25c8,5000.08,solver-timeout,10000.00,sat
anders_satsuma-iter-kissat[main],59b585a33d30e6b7a476ed52a3f0384d,316.46,unsat-verified,316.46,unsat
anders_satsuma-iter-kissat[main],6793abe982f9d5f9646f6657e13ecc39,5000.04,solver-timeout,10000.00,sat
anders_satsuma-iter-kissat[main],965ca988015c9aee5a1a7b2136c1fe5d,0.02,unsat-verified,0.02,unsat
anders_satsuma-iter-kissat[main],5d06225b27017e9a703f10cb577cf3bf,0.06,unsat-verified,0.06,unsat
anders_satsuma-iter-kissat[main],b1c44904cf06682f973b60c8282f45e8,0.31,sat-verified,0.31,sat
anders_satsuma-iter-kissat[main],2bbc3327d89b59591b89b5d5a486f037,2245.62,sat-verified,2245.62,sat
anders_satsuma-iter-kissat[main],3367ba4c01fe07b385980a14211f250e,5000.40,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],45a09efb026036ff4b8d19024a7563a9,5000.18,solver-timeout,10000.00,sat
anders_satsuma-iter-kissat[main],93983a1211a506a87907c7e2ffa4e818,5000.04,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],4ae685a11b5cecca76dc3d463481ce92,99.15,sat-verified,99.15,sat
anders_satsuma-iter-kissat[main],129162378e8ad29b5485a9c53feee4b7,534.67,sat-verified,534.67,sat
anders_satsuma-iter-kissat[main],74931e82fd208ed949fa44bccd80df6b,22.30,sat-verified,22.30,sat
anders_satsuma-iter-kissat[main],1890f49a43a94b97828528b68c32b78e,0.01,unsat-verified,0.01,unsat
anders_satsuma-iter-kissat[main],5cae5c0629ce1c724746af890410cfc1,179.04,sat-verified,179.04,sat
anders_satsuma-iter-kissat[main],d4a6b1a299c7a8ad6ea9769abcc60507,5000.04,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],e55a49d8065d65650f24c0f3ecef30b6,573.87,unsat-verified,573.87,unsat
anders_satsuma-iter-kissat[main],2fcd8533eba981967292f1b6e41f7433,0.03,sat-verified,0.03,sat
anders_satsuma-iter-kissat[main],2b35377a7b95f24449a3b607b61fff05,136.43,sat-verified,136.43,sat
anders_satsuma-iter-kissat[main],bfc825d1eb0670fd90805c546fea5c6b,5000.45,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],77bfac6b280653e63013f77d0991484e,46.08,sat-verified,46.08,sat
anders_satsuma-iter-kissat[main],e67d733d9938c565d6359002333611ff,134.54,sat-verified,134.54,sat
anders_satsuma-iter-kissat[main],0aea4286a11d91ee8fa356d5db046373,73.25,unsat-verified,73.25,unsat
anders_satsuma-iter-kissat[main],5f65b4cceeb01c56e037df144309b29e,5000.13,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],a42230be4432b010789b6f97b090343c,5000.06,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],d8225a58e2ca7c2fb93c533f406c02d5,5000.08,solver-timeout,10000.00,sat
anders_satsuma-iter-kissat[main],8f5bca645bd8738eb74c2e1dc284774a,5000.10,solver-timeout,10000.00,sat
anders_satsuma-iter-kissat[main],8d2dfc50c1759dc11a6564d5c368c6df,5000.04,solver-timeout,10000.00,unsat
anders_satsuma-iter-kissat[main],6d815089fb4095208754622b4c44a8f7,7.56,sat-verified,7.56,sat
anders_satsuma-iter-kissat[main],08cf53ca00dce11f5bfc02121c9bcd33,256.00,unsat-verified,256.00,unsat
anders_satsuma-iter-kissat[main],29a27e97790bda6c34808f631dd0418e,1783.86,unsat-verified,1783.86,unsat
anders_satsuma-iter-kissat[main],22c8d6aa86d51e15ef5ab37479eda22b,141.15,unsat-verified,141.15,unsat
anders_satsuma-iter-kissat[main],337ee3de87f824f99508e65faa6e1a0b,5000.11,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],90937ed75ba0560158d8fe45f303868a,5000.10,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],011984fd82d62d609e776fbf5de75440,0.02,unsat-verified,0.02,unsat
anders_satsuma-iter-kissat[main],b54b26f38d40a687b6277c49cf85de69,327.20,sat-verified,327.20,sat
anders_satsuma-iter-kissat[main],4aab4f954196d3277d9ca7b17c52acca,0.07,unsat-verified,0.07,unsat
anders_satsuma-iter-kissat[main],e2b819680a045a8af67f82fa2f3d945a,5000.05,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],a8dcaf436bda091dad9ca1ff58de7287,374.36,unsat-verified,374.36,unsat
anders_satsuma-iter-kissat[main],805a742eb8b4e0df3561ca8e0670670b,0.02,unsat-verified,0.02,unsat
anders_satsuma-iter-kissat[main],123c397f55eeae78c45e8d973b8e9dce,11.88,unsat-verified,11.88,unsat
anders_satsuma-iter-kissat[main],30e8b47741a4104c01eeea1d00bbce9e,498.00,unsat-verified,498.00,unsat
anders_satsuma-iter-kissat[main],dd5d530ac8bf0019412d023488b075eb,0.03,unsat-verified,0.03,unsat
anders_satsuma-iter-kissat[main],4e64ffc14db014d5591f40865376c32a,430.57,unsat-verified,430.57,unsat
anders_satsuma-iter-kissat[main],6cfd9ef85d9f6e62dcbb9a4fd9334c90,5000.12,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],0cab9100cdd8505069301d658d085899,2312.50,unsat-verified,2312.50,unsat
anders_satsuma-iter-kissat[main],9d20bb1bd01838d70177ffd3aa284aeb,1.35,sat-verified,1.35,sat
anders_satsuma-iter-kissat[main],c15b09b9a7ceff4d4c8fe705958f92ba,104.60,sat-verified,104.60,sat
anders_satsuma-iter-kissat[main],12cd0c3196589ac8105653cbfe613fc6,3.97,unsat-verified,3.97,unsat
anders_satsuma-iter-kissat[main],5ee05ef0bcb42cb12bd698978c05178c,505.02,unsat-verified,505.02,unsat
anders_satsuma-iter-kissat[main],042cdc726a92bf0a2195b3b426f35bce,5000.08,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],4f09ef861ee74e50dc101765e1ce27fb,78.40,unsat-verified,78.40,unsat
anders_satsuma-iter-kissat[main],6db4b3f59a1e530ca5309d8a7544f5c3,5000.11,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],15456f0d13b26f0b4b21525ef7d0d711,2.63,unsat-verified,2.63,unsat
anders_satsuma-iter-kissat[main],81c36c1f55a6ee8e180f53f140ce05a3,915.47,sat-verified,915.47,sat
anders_satsuma-iter-kissat[main],920bbe559da4ea37fd636605316a791c,32.81,unsat-verified,32.81,unsat
anders_satsuma-iter-kissat[main],db15a85651e0d941a11bf8640625edd8,5000.15,solver-timeout,10000.00,sat
anders_satsuma-iter-kissat[main],b69132879ed9ea0c8af1bc1e478d6ec3,5000.10,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],f8a3fae231fe11905d91db3fb6c42449,5000.11,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],a45aefde8bb26edb9634004146d0de89,5000.07,solver-timeout,10000.00,sat
anders_satsuma-iter-kissat[main],f1d1a4fee20e2907c33465a88d1e24f2,5000.03,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],09637d3bd641b4d733666a862e8918ea,14.66,sat-verified,14.66,sat
anders_satsuma-iter-kissat[main],7fe153ced2c966dcdeb42b6714b4d6b7,2894.94,unsat-verified,2894.94,unsat
anders_satsuma-iter-kissat[main],f8443057c188f6c9cfb711ff3d4aa6ff,76.28,unsat-verified,76.28,unsat
anders_satsuma-iter-kissat[main],7b40e39148de4d5f8d9384d6937c287e,5000.43,solver-timeout,10000.00,sat
anders_satsuma-iter-kissat[main],62eae28dcf3170b1547fb5db73e6a295,1267.54,sat-verified,1267.54,sat
anders_satsuma-iter-kissat[main],b697738cefe9cb2dd62f24653a13b341,5000.05,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],3598c10125496ad7218852effc5c711f,5000.07,solver-timeout,10000.00,unsat
anders_satsuma-iter-kissat[main],1f81f7e009f501014cb23a8c2d41836f,168.25,sat-verified,168.25,sat
anders_satsuma-iter-kissat[main],5ce7d137442bd97a321a883c425e4634,481.36,sat-verified,481.36,sat
anders_satsuma-iter-kissat[main],cb2e8b7fada420c5046f587ea754d052,0.09,unsat-verified,0.09,unsat
anders_satsuma-iter-kissat[main],3c4ac805726d78a869ff8116ee3533db,0.01,unsat-verified,0.01,unsat
anders_satsuma-iter-kissat[main],2c458ef30d7b670f143d6c6e175e3ee9,5000.02,solver-timeout,10000.00,sat
anders_satsuma-iter-kissat[main],c8cde50f32ca3f78a4c74a173c63449b,348.56,sat-verified,348.56,sat
anders_satsuma-iter-kissat[main],53d23b2b464a5c041114eb1f00cc4b81,3605.41,sat-verified,3605.41,sat
anders_satsuma-iter-kissat[main],425c81fc3af7f5124b6282583d80df11,5000.15,solver-timeout,10000.00,unsat
anders_satsuma-iter-kissat[main],82cad197a0b7919f1f51ec51f7267e6f,3635.37,unsat-verified,3635.37,unsat
anders_satsuma-iter-kissat[main],fca71c20202ef404349136c3a00465eb,341.12,sat-verified,341.12,sat
anders_satsuma-iter-kissat[main],61fee64c8fc7f05b97a2bc14c0c2bf41,5000.25,solver-timeout,10000.00,sat
anders_satsuma-iter-kissat[main],fbf3b9f8a03a1efedae3da04622fe96e,1215.83,unsat-verified,1215.83,unsat
anders_satsuma-iter-kissat[main],ebc40cf47836100655aea44ef1ed46da,5000.04,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],3e912cd2a499b8f956246b866e2f9f64,294.31,unsat-verified,294.31,unsat
anders_satsuma-iter-kissat[main],5314fd6ccb53b6f6af49a594ea68a273,775.28,unsat-verified,775.28,unsat
anders_satsuma-iter-kissat[main],0be1e12a8e7282d1a4e389bb90f6dbc7,23.54,unsat-verified,23.54,unsat
anders_satsuma-iter-kissat[main],cc42cc7a8022820cbd0e98595126d07e,3426.47,unsat-verified,3426.47,unsat
anders_satsuma-iter-kissat[main],878bcc11e1e243680f7946bcf428f465,62.66,unsat-verified,62.66,unsat
anders_satsuma-iter-kissat[main],0c9da400944b002f90fd385d4fdab385,21.70,sat-verified,21.70,sat
anders_satsuma-iter-kissat[main],8117a2ac08e1acf52f660663efe2a5ca,9.66,sat-verified,9.66,sat
anders_satsuma-iter-kissat[main],40ae60a61929b6bfa2ac99ab4b9a0f7e,3735.38,unsat-verified,3735.38,unsat
anders_satsuma-iter-kissat[main],8da88a43b4ac226f614dd82d4519d8c6,5000.11,solver-timeout,10000.00,sat
anders_satsuma-iter-kissat[main],bd0b055b890a9ace598a0c4aba40de30,575.99,unsat-verified,575.99,unsat
anders_satsuma-iter-kissat[main],5220b0e01fb49440531004bebbafbc44,155.09,unsat-verified,155.09,unsat
anders_satsuma-iter-kissat[main],a2fdd0935df1379c67cf1bb93ef2cfad,5000.08,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],824cd6f379c23cc863e501e397092cb9,624.12,unsat-verified,624.12,unsat
anders_satsuma-iter-kissat[main],8990b3506e948e87b005d103d1ce6eb8,2041.54,unsat-verified,2041.54,unsat
anders_satsuma-iter-kissat[main],3a8409393cc1ebae1444a079d216f221,5000.10,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],cc436db9fe0278663ce376e068069815,702.30,unsat-verified,702.30,unsat
anders_satsuma-iter-kissat[main],95f346a183b890307596310fd33b4836,5000.39,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],75429ff7acb5acb597abe01aa745c2a6,200.84,sat-verified,200.84,sat
anders_satsuma-iter-kissat[main],b2047f327e213b5f14adb8c75ee514fb,5000.05,solver-timeout,10000.00,sat
anders_satsuma-iter-kissat[main],b023ea0eb9adbd9182c01d7e2d443289,51.47,unsat-verified,51.47,unsat
anders_satsuma-iter-kissat[main],ac3e3bb744e258282990aa4307c08cb8,1578.82,unsat-verified,1578.82,unsat
anders_satsuma-iter-kissat[main],7e21850936d6127540157afaaf912c02,5000.11,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],7a13ffe9546cc7dfabdedebb64700e8a,151.91,unsat-verified,151.91,unsat
anders_satsuma-iter-kissat[main],a789d0722f1aa0d44c5a38b374719c69,52.52,sat-verified,52.52,sat
anders_satsuma-iter-kissat[main],04d0ae28e10d4a35ebab62f42f0200e8,5000.25,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],1bb9fe12b4fb50e98903ee87a51d6472,20.54,unsat-verified,20.54,unsat
anders_satsuma-iter-kissat[main],416e33a8463911546e4cd87d282a7e1e,878.14,sat-verified,878.14,sat
anders_satsuma-iter-kissat[main],c615d49f357813514966186ab834be28,5000.15,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],db099269d468029b70419bf4a49e99a1,241.26,sat-verified,241.26,sat
anders_satsuma-iter-kissat[main],7d311f620f4ebc4adf8f4079899750eb,542.02,sat-verified,542.02,sat
anders_satsuma-iter-kissat[main],324b2441c6f1fa9d5f3cf3a4c8447fc7,5000.09,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],ae48df6541d190c096b1e5ba22d1b534,59.63,unsat-verified,59.63,unsat
anders_satsuma-iter-kissat[main],e4d1892db27b721b88e5ee7e5987649f,5000.09,solver-timeout,10000.00,
anders_satsuma-iter-kissat[main],4551c996fc6f5fbe62b43076abb25077,181.50,sat-verified,181.50,sat
anders_satsuma-iter-kissat[main],2b7e863462991fd008f9898eca63ebf4,21.41,sat-verified,21.41,sat
anders_satsuma-iter-kissat[main],de8c42d50f1dbf43a731f1916dc6bf01,1497.82,unsat-verified,1497.82,unsat
anders_satsuma-iter-kissat[main],83ced7d9ee8058c52c9a68ded7fad0a5,5000.04,solver-timeout,10000.00,sat
anders_satsuma-iter-kissat[main],543e67dd5abc272c37775b1b742a1d9a,59.05,sat-verified,59.05,sat
anders_satsuma-iter-kissat[main],180e6d8b61fe6bab26126b78591e324e,321.90,sat-verified,321.90,sat
anders_satsuma-iter-kissat[main],e85fb114c33f450dc2622c78bc6fa019,56.26,sat-verified,56.26,sat
anders_satsuma-iter-kissat[main],6add7e416c1126607afeb2666af330ac,96.81,unsat-verified,96.81,unsat
anders_satsuma-iter-kissat[main],d9fe50de72fb34ea94518c32d8f3077c,1599.70,unsat-verified,1599.70,unsat
anders_satsuma-iter-kissat[main],62060247cd0ad566a828c30571c2c774,166.87,unsat-verified,166.87,unsat
anders_satsuma-iter-kissat[main],16ca57f2cdffd5b0260fc771017e1f04,5000.20,solver-timeout,10000.00,
anders_satsuma-iter-ae-kissat-mab[main],16f8b291c8cdedb5ca7210fa0eeb34d9,0.18,unsat-verified,0.18,unsat
anders_satsuma-iter-ae-kissat-mab[main],043c91001968a1fbd1ef419540fcb396,0.80,unsat-verified,0.80,unsat
anders_satsuma-iter-ae-kissat-mab[main],9ba8145e0d02318dea5507fc3ba03472,18.09,unsat-verified,18.09,unsat
anders_satsuma-iter-ae-kissat-mab[main],997491c0cbc3e558a3e3266e2a142215,0.19,unsat-verified,0.19,unsat
anders_satsuma-iter-ae-kissat-mab[main],6ddda96839bb24cd7389d5556d3ab16d,0.76,unsat-verified,0.76,unsat
anders_satsuma-iter-ae-kissat-mab[main],e5787bb4c8c29aa39b14a5e11387999d,0.36,unsat-verified,0.36,unsat
anders_satsuma-iter-ae-kissat-mab[main],65bf849f3e86ab275e339934f4d140a0,1.67,unsat-verified,1.67,unsat
anders_satsuma-iter-ae-kissat-mab[main],306a29e966fa6293d407bc7ebbc3ecb1,14.22,unsat-verified,14.22,unsat
anders_satsuma-iter-ae-kissat-mab[main],e91253303b915493090c1f4b59d9e969,4.32,unsat-verified,4.32,unsat
anders_satsuma-iter-ae-kissat-mab[main],0f1070ba60b55aa62d3a98798a14700e,0.19,unsat-verified,0.19,unsat
anders_satsuma-iter-ae-kissat-mab[main],d1335d8a6a98a1988b54e1f481a64fcf,0.31,unsat-verified,0.31,unsat
anders_satsuma-iter-ae-kissat-mab[main],7372171e2e794a98cda6540676608f32,0.20,unsat-verified,0.20,unsat
anders_satsuma-iter-ae-kissat-mab[main],65ee6b49612eccb7d213e4d950f23677,186.97,sat-verified,186.97,sat
anders_satsuma-iter-ae-kissat-mab[main],32e344a5ab3af245f982678d2b751c6d,1187.30,unsat-verified,1187.30,unsat
anders_satsuma-iter-ae-kissat-mab[main],28dcc4119e1bbb5fbd3fdd8f4140f28d,36.67,sat-verified,36.67,sat
anders_satsuma-iter-ae-kissat-mab[main],0efcbd10294eb001b16b4d126923372f,3827.56,unsat-verified,3827.56,unsat
anders_satsuma-iter-ae-kissat-mab[main],01d6fa8efd18ebfecd06af408958477b,5000.08,solver-timeout,10000.00,sat
anders_satsuma-iter-ae-kissat-mab[main],667341ee8c1dea3db613db317e2b2c33,346.05,unsat-verified,346.05,unsat
anders_satsuma-iter-ae-kissat-mab[main],80b163b706e0a16702173ec27f3d1331,5000.09,solver-timeout,10000.00,unsat
anders_satsuma-iter-ae-kissat-mab[main],34360a677fc854189c982294853e6891,1042.12,sat-verified,1042.12,sat
anders_satsuma-iter-ae-kissat-mab[main],218f0eccbff400e06c9736bd759c1d3a,4.34,sat-verified,4.34,sat
anders_satsuma-iter-ae-kissat-mab[main],44196693d2cfdb787ba578eef4272f74,15.21,sat-verified,15.21,sat
anders_satsuma-iter-ae-kissat-mab[main],80bb5209e88def5643bf5593320b104f,497.72,sat-verified,497.72,sat
anders_satsuma-iter-ae-kissat-mab[main],d699355595398f0765c5f51c9d0ad852,15.07,sat-verified,15.07,sat
anders_satsuma-iter-ae-kissat-mab[main],365a02a7d781d655bb2a64d2273a2d0c,72.60,sat-verified,72.60,sat
anders_satsuma-iter-ae-kissat-mab[main],af8248aa34c4803bfc0add954cf2e620,2.41,sat-verified,2.41,sat
anders_satsuma-iter-ae-kissat-mab[main],d737aeb8e2eb9baed7f007056b3874af,5.73,sat-verified,5.73,sat
anders_satsuma-iter-ae-kissat-mab[main],3b608084b3caae2e9517a2d58cdcd275,61.86,sat-verified,61.86,sat
anders_satsuma-iter-ae-kissat-mab[main],f15a3ce898e0c66f309bf07d73744adf,15.35,sat-verified,15.35,sat
anders_satsuma-iter-ae-kissat-mab[main],2bb63853a9b8b9b9327a142210a9f437,122.48,sat-verified,122.48,sat
anders_satsuma-iter-ae-kissat-mab[main],ba7732774961fdf7508a998a41bd5366,38.32,unsat-verified,38.32,unsat
anders_satsuma-iter-ae-kissat-mab[main],fe776dd02d74e0d68a3e3fc3f9d934de,5000.32,solver-timeout,10000.00,
anders_satsuma-iter-ae-kissat-mab[main],0757e47d262b75171c0040987e6d20ce,5000.07,solver-timeout,10000.00,
anders_satsuma-iter-ae-kissat-mab[main],7cd6b940be001c46c6294d7cac9aa610,5000.09,solver-timeout,10000.00,
anders_satsuma-iter-ae-kissat-mab[main],4d6bd7b2c674fb67b271127586914b74,541.90,sat-verified,541.90,sat
anders_satsuma-iter-ae-kissat-mab[main],782b29d2d691fdc94e0ec5b899390e10,5000.26,solver-timeout,10000.00,sat
anders_satsuma-iter-ae-kissat-mab[main],68ef4b1ed6a28c75defea64bb7d53e06,5000.10,solver-timeout,10000.00,sat
anders_satsuma-iter-ae-kissat-mab[main],996bd6326ca560055b6fe916708dfdaa,1227.32,unsat-verified,1227.32,unsat
anders_satsuma-iter-ae-kissat-mab[main],c14f0c610d59a9d5e8cec328485b916f,1258.24,unsat-verified,1258.24,unsat
anders_satsuma-iter-ae-kissat-mab[main],dc3ac89f98e9c3fc43450e256dce1154,530.42,unsat-verified,530.42,unsat
anders_satsuma-iter-ae-kissat-mab[main],a20f076f7fce54172e823c63ea7948f7,65.83,unsat-verified,65.83,unsat
anders_satsuma-iter-ae-kissat-mab[main],ab17eed90e4da47767f72f518e3b4a26,195.14,sat-verified,195.14,sat
anders_satsuma-iter-ae-kissat-mab[main],66204949278cdd9d81e102eace6d4669,553.80,unsat-verified,553.80,unsat
anders_satsuma-iter-ae-kissat-mab[main],744238c5aadea40f8e05db49429da576,5000.05,solver-timeout,10000.00,sat
anders_satsuma-iter-ae-kissat-mab[main],aca9f4faabeb57a57c678d55f5bbd2f4,5000.03,solver-timeout,10000.00,sat
anders_satsuma-iter-ae-kissat-mab[main],30c6fa5c4f5910029b782b712844c93a,5000.07,solver-timeout,10000.00,sat
anders_satsuma-iter-ae-kissat-mab[main],9078ea73ff67edf2b6dcd007c9696ca0,5000.13,solver-timeout,10000.00,sat
anders_satsuma-iter-ae-kissat-mab[main],e3a132ecb8108f7d8a46b6686e686b60,5000.12,solver-timeout,10000.00,sat
anders_satsuma-iter-ae-kissat-mab[main],2d89fda1bd6a761ca5e2f4bb89202681,5000.06,solver-timeout,10000.00,sat
anders_satsuma-iter-ae-kissat-mab[main],fed3f8d39738c2e935e8ed13ddeb6967,5000.06,solver-timeout,10000.00,sat
anders_satsuma-iter-ae-kissat-mab[main],511f1794698a8620c18a7cc32cfc7776,5000.25,solver-timeout,10000.00,sat
